Applicant_ID,Job_ID,Applicant_Text,Job_Text
PWD0081,JOB030,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0081,JOB031,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0081,JOB032,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0081,JOB033,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0081,JOB034,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0081,JOB035,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0081,JOB036,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0081,JOB037,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0081,JOB038,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0081,JOB039,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0081,JOB040,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0081,JOB041,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0081,JOB042,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0081,JOB043,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0081,JOB044,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0081,JOB045,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0081,JOB046,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0081,JOB047,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0081,JOB048,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0081,JOB049,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0081,JOB050,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0081,JOB051,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0081,JOB052,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0081,JOB053,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0081,JOB054,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0081,JOB055,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0081,JOB056,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0081,JOB057,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0081,JOB058,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0081,JOB059,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0081,JOB060,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0081,JOB061,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0081,JOB062,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0081,JOB063,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0081,JOB064,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0081,JOB065,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0081,JOB066,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0081,JOB067,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0081,JOB068,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0081,JOB069,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0081,JOB070,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0081,JOB071,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0081,JOB072,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0081,JOB073,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0081,JOB074,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0081,JOB075,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0081,JOB076,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0081,JOB077,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0081,JOB078,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0081,JOB079,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0081,JOB080,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0081,JOB081,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0081,JOB082,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0081,JOB083,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0081,JOB084,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0081,JOB085,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0081,JOB086,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0081,JOB087,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0081,JOB088,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0081,JOB089,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0081,JOB090,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0081,JOB091,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0081,JOB092,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0081,JOB093,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0081,JOB094,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0081,JOB095,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0081,JOB096,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0081,JOB097,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0081,JOB098,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0081,JOB099,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0081,JOB100,"typing, data entry, Microsoft Office, communication, customer service Senior High School 6 months work experience Encoding documents, organizing files, spreadsheet use Data Entry Clerk","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0082,JOB001,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0082,JOB002,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0082,JOB003,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0082,JOB004,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0082,JOB005,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0082,JOB006,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0082,JOB007,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0082,JOB008,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0082,JOB009,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0082,JOB010,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0082,JOB011,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0082,JOB012,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0082,JOB013,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0082,JOB014,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0082,JOB015,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0082,JOB016,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0082,JOB017,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0082,JOB018,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0082,JOB019,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0082,JOB020,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0082,JOB021,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0082,JOB022,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0082,JOB023,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0082,JOB024,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0082,JOB025,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0082,JOB026,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0082,JOB027,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0082,JOB028,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0082,JOB029,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0082,JOB030,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0082,JOB031,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0082,JOB032,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0082,JOB033,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0082,JOB034,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0082,JOB035,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0082,JOB036,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0082,JOB037,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0082,JOB038,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0082,JOB039,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0082,JOB040,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0082,JOB041,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0082,JOB042,"customer service, communication, computer skills, English, cooking Senior High School 1 year work experience Answering inquiries, resolving concerns, assisting customers Customer Service Representative","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
